,SMILES
665,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)c1ccc2N3c4ccc(cc4c4cc(cc(c34)C(c3ccccc3)(c3ccccc3)c2c1)C(C)(C)C)C(C)(C)C
666,CC(C)c1cccc(C(C)C)c1N1C(C)(C)CC(C)(C)C1(B1OCC(C)(C)CO1)c1ccc(C)cc1
667,CN1CCN(CC1)Cc1ccccc1B(O)O
668,B1Nc2ccccc2N2C=CC=C12
669,COc1nnc(cc1B1OC(C)(C)C(C)(C)O1)c1ccc(F)nc1
670,[Se]1c2ccccc2N2c3cccc4N5c6ccccc6[Se]c6cccc(B(c7cccc1c27)c34)c56
671,Cc1cc(C)c(c(C)c1)c1cc2N3c4ccc(cc4c4cc(cc(B5c6cc(cc7c8cc(ccc8N(c(c1)c25)c67)C(C)(C)C)C(C)(C)C)c34)C(C)(C)C)C(C)(C)C
672,COc1ccc(cn1)B(O)O
673,CC(C)(C)c1ccc2N3c4cc(cc5N6c7ccc(cc7c7cc(cc(B(c8cc(cc(c2c1)c38)C(C)(C)C)c45)c67)C(C)(C)C)C(C)(C)C)N1c2ccccc2[Se]c2ccccc12
674,CC(NC(=O)OC(C)(C)C)C(=O)N(CC(=O)NC(C)(C)CC(C)(C)C)C(CB1OC(C)(C)C(C)(C)O1)c1ccccc1
675,CC1CC(CN(C1)C(=O)C(C)(C)C)B1OC(C)(C)C(C)(C)O1
676,CC1(C)OB(OC1(C)C)c1ccccc1N(C(=O)C12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1
677,CC1(C)OB(OC1(C)C)c1cccc(Br)n1
678,CC(C)(C)c1ccc2N3c4cccc5Sc6ccccc6B(c6cc(cc(c2c1)c36)C(C)(C)C)c45
679,Cc1cc(C)c(B(c2ccc(cc2N2c3ccccc3c3ccccc23)C(F)(F)F)c2c(C)cc(C)cc2C)c(C)c1
680,Cc1ccc(cc1)N1c2ccc(C)cc2B2c3cccc4c5ccccc5c5ccccc5N(c5cc(cc1c25)N1c2ccccc2c2ccccc2c2ccccc12)c34
681,CC1(C)OB(OC1(C)C)c1ccccc1CN1C=C(C=O)c2ccccc12
682,CC1(C)OB(OC1(C)C)C(=Cc1ccccc1)N(Cc1ccccc1)S(C)(=O)=O
683,OB1OC(N2CCN(CC2)c2ccccc2)c2ccccc12
684,CC(C)(C)OC(=O)N(CC=C)CC(Cc1cccc2ccccc12)B1OC(C)(C)C(C)(C)O1
685,CN1N=CC(=C1B1OC(C)(C)C(C)(C)O1)Cl
