,SMILES
1340,C=C(C)[C@H](Cc1ccccc1)[*:1]
1341,c1ccc2c(CC[*:1])c[nH]c2c1
1342,Brc1ccc(-c2csc([*:2])n2)cc1
1343,CCOCCOC(=O)/C(C#N)=C/[*:2]
1344,N#C/C(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)=C(\C#N)[*:1]
1345,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)[*:1]
1346,C[C@@H]1CCCCN1CCC[*:2]
1347,C=C[C@@H]1C[N@]2CC[C@@H]1C[C@@H]2[C@@H](c1ccnc2ccccc12)[*:2]
1348,O[C@](CCl)(c1ccncc1[*:1])[*:2]
1349,Cc1cc([*:2])n[nH]1
1350,Cc1ccc(C)c([*:1])c1
1351,c1ccc(-c2ccc(NCC(CCC[*:1])[*:2])cc2)cc1
1352,COc1ccc(NC(=O)NC(=O)[*:2])cc1
1353,CC(C)(C)c1cc(C[*:2])cc(C(C)(C)C)c1O
1354,O=C([O-])C[*:3]
1355,Cc1cccc(C)c1NC(=S)NC(=O)c1cccc(C(=O)[*:2])c1
1356,C[*:2]
1357,O=C1N[C@H]([*:2])N2CCC[C@@H]12
1358,C[C@H](C(=O)[*:2])c1ccc(-c2ccccc2)c(F)c1
1359,COC(=O)C(C)(C)[*:1]
1360,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@@H]([*:2])CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1361,c1cc(-c2ccc3ccccc3c2)cc([*:3])c1
1362,CC(C)=CCC[C@@](C)([C@H]1CC=C(C)CC1)[*:2]
1363,O=C(NC(=O)[*:2])c1ccccc1
1364,O=C(N[C@@H](c1ccccc1)C(O)(c1ccccc1)c1ccccc1)[*:1]
1365,C[C@@H]1[C@H]2C[C@@H](C[C@H]1[*:1])C2(C)C
1366,c1nnc([*:2])s1
1367,c1ccc([*:2])cc1
1368,CP(C)(=O)CCC[*:2]
1369,CCCCCCCCCCOc1ccc(C[*:1])cc1-c1ccc(-c2cccc(/C=N/NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1
1370,OC(c1ccccc1)(c1ccccc1)[*:1]
1371,c1ccc(N=P(C[*:4])(c2ccccc2)c2ccccc2)cc1
1372,Cc1cc(C)cc([*:2])c1
1373,Clc1cc(Cl)c(Cl)c([*:2])c1Cl
1374,O=C(c1ccccc1Br)[*:1]
1375,CC(C)C[*:2]
1376,OC[C@@H](Cc1ccccc1)[*:1]
1377,CC(C)(C)CO[*:1]
1378,CNC(=O)c1cc(Oc2ccc([*:1])cc2)ccn1
1379,N#Cc1cc([*:1])n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1
1380,FC(F)(F)C[*:1]
1381,[O-][n+]1ccc([*:2])cc1
1382,O=C(C(C(=O)N(c1ccccc1)c1ccccc1)[*:1])N(c1ccccc1)c1ccccc1
1383,CC(C)c1ccc2c(c1)CCC1[C@](C)(C[*:1])CCC[C@]21C
1384,Cc1cc([*:3])cc(C)c1OC(C)C
1385,CC(C)(C)[C@@H](C(=O)NCc1ccccc1)[*:1]
1386,OCC[*:1]
1387,c1cncc(C[*:1])c1
1388,COc1ccc(C[*:1])cc1
1389,C[C@@H](c1ccccc1)N1C[C@@H](NC(=O)[*:1])[C@@H]2CC[C@H]1C2
1390,O=S(=O)(c1ccccc1)[*:1]
1391,FC(F)(F)[*:5]
1392,c1ccc2cc3cc([*:2])ccc3cc2c1
1393,O=C(O)c1ccc([*:1])cc1
1394,c1ccc(P(c2ccccc2)c2ccccc2[*:1])cc1
1395,c1ccc2c(c1)cc([*:1])c1ccccc12
1396,C(#Cc1cccc([*:2])n1)c1ccccc1
1397,Nc1nc2ccccc2nc1[*:1]
1398,I[*:1]
1399,O=C(Nc1ccccc1)Nc1ccccc1NC(=O)Nc1ccccc1[*:2]
1400,O=c1c(NC[*:1])c(N[C@@H]2CCCC[C@H]2N2CCCCC2)c1=O
1401,c1csc(C[*:2])c1
1402,CCN(CC)C(=O)C[*:2]
1403,Cc1csc([*:2])n1
1404,Cc1csc([*:1])n1
1405,CC1(C)CC(C)(C)c2cc([*:2])ccc2S1
1406,Cc1ccnc([*:1])c1
1407,O=C(c1cccc2ccccc12)[*:1]
1408,Clc1ccc2c(n1)CC[C@H]([*:1])[C@@H]2[*:2]
1409,S=P1(NC[*:1])Oc2ccccc2-c2ccccc2O1
1410,Cc1ccc(C[*:1])cc1
1411,O=C(NC(=S)Nc1ccc(Cl)cc1)c1cccc(C(=O)[*:2])c1
1412,Cc1ccc(S(=O)(=O)/N=C(\N)[*:2])cc1
1413,c1ccc(S[*:1])cc1
1414,CC(C)(C(=O)O)[*:2]
1415,CC(=O)Nc1ccc([*:1])cc1
1416,Cc1ccccc1[*:2]
1417,CCCCOC(c1ccc(C)c([*:1])[n+]1[O-])C(C)(C)C
1418,O=C(c1cc(F)c(F)c(F)c1F)[*:1]
1419,CN(CCO)[C@@H]1CCCC[C@H]1[*:2]
1420,Fc1ccc(C[*:1])cc1
1421,Cc1ccc([*:1])nc1
1422,C(C[*:2])N(CC[*:4])CC[*:6]
1423,c1ccc2cc(C(c3ccc4ccccc4c3)[*:2])ccc2c1
1424,S=C(Nc1cccc2ccccc12)N[C@H]1CCCC[C@@H]1[*:2]
1425,CCOC(=O)c1ccc([*:1])nc1SC
1426,O=C(Cc1ccccc1)[*:1]
1427,CC[C@](CC1CCCCC1)(C(=O)OC)[*:1]
1428,Brc1ccccc1C[*:3]
1429,C=C[C@H]1C[N@]2CC[C@@H]1C[C@@H]2[C@@H](c1ccnc2ccc(OC)cc12)[*:1]
1430,FC(F)(F)Oc1ccc([*:1])cc1
1431,c1ccc(-c2ccccc2[*:2])cc1
1432,CC(C)c1cc(C(C)C)c([*:4])c(C(C)C)c1
1433,Cc1cc(-c2ccc(Nc3cc(N(C)C)ccn3)cc2)c(C)c2c1C[C@@H](C)/C2=C1\c2c(C)c(-c3ccc([*:2])cc3)cc(C)c2C[C@H]1C
1434,CN(C)[C@@H](c1ccccc1)[C@H](c1ccccc1)[*:1]
1435,Brc1ccc([*:2])cc1
1436,CCNC(=O)Nc1cc(C(F)(F)F)ccc1OC[C@H](C(C)(C)C)[*:2]
1437,CC(C)[C@@H](P(=O)(Oc1ccccc1)Oc1ccccc1)[*:2]
1438,C(C[C@H]([C@@H](CCC[*:4])[*:3])[*:2])C[*:1]
1439,CC(=O)N[C@@H](Cc1ccccc1)[*:2]
1440,CC(C)(C)c1ccc([Si](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)[*:1])cc1
1441,COC(=O)[C@H](C)[*:1]
1442,C[C@@H]1CCc2ccccc2CN1C(=O)CN1C(=O)O[C@]2(CCc3cc([*:2])ccc32)C1=O
1443,c1c2c(c([*:2])c3c1C1CCC3CC1)C1CCC2CC1
1444,COc1cccc(OC)c1[*:1]
1445,O=S(=O)(c1ccccc1)[*:5]
1446,CC1(C)[C@H]2Cc3ccc([*:4])nc3[C@@H]1C2
1447,O=C(c1ccc([*:2])cc1)C(F)(F)F
1448,Clc1ccc(COC[*:2])cn1
1449,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)[*:2])cc2)C1=O
1450,O=C(CCc1ccccc1)[*:1]
1451,O=C1c2cc([N+](=O)[O-])ccc2-c2c([*:1])c(=O)c3ccccc3n21
1452,O=C(O)c1ccccc1[*:1]
1453,O=C(NCc1nnn[nH]1)[*:1]
1454,O=C(Nc1ccncc1)Nc1ccc([*:2])cc1
1455,CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)[*:1]
1456,O=C(c1cccc(C(F)(F)F)c1)[*:1]
1457,FC(F)(F)c1cc(C(F)(F)F)cc([*:1])c1
1458,Cc1ccc(/N=C(\c2ccccc2)[*:1])cc1
1459,CC(C)c1cc(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc(C(C)C)c1[*:1]
1460,C1CC1C1([*:1])CC1
1461,CN(CCCCC[*:3])P1(=O)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
1462,CCOC(C[*:1])OCC
1463,Brc1cccc([*:1])c1
1464,O=C(Nc1ccc2ccccc2c1-c1c(NS(=O)(=O)C(F)(F)F)ccc2ccccc12)[*:1]
1465,O=C(N[C@@H](c1ccccn1)[*:1])C(F)(F)F
1466,CCOC(=O)C[C@@]1([*:1])C(=O)N(C)c2ccccc21
1467,CCOP(=O)(OCC)[C@@H](c1ccccc1)[*:2]
1468,O[C@H]1Cc2ccccc2[C@H]1[*:1]
1469,CC(C)N(C[*:1])c1cccnc1
1470,Cl[*:1]
1471,CCCCCC(=O)[*:2]
1472,COc1ccc([*:4])cc1
1473,COc1cc([*:2])cc(OC)c1OC
1474,CC1(C)[C@H]2C[C@H](COC(=O)n3ccnc3)[C@H]([*:2])[C@@H]1C2
1475,Cn1cc(C(=O)[*:2])c(C(F)F)n1
1476,COc1ccc([*:1])cc1Cl
1477,CC(C)[*:2]
1478,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)[*:1]
1479,c1ccc2ncc([*:1])cc2c1
1480,CN(CCCCC[*:6])P1(=O)N(C)[C@@H]2CCCC[C@H]2N1C
1481,CCOc1ccc(C)cc1[*:1]
1482,O=C(C[*:1])c1ccccc1
1483,Cc1c[nH+]c([*:1])s1
1484,c1cc(N2CCCC2)cc(C[*:1])n1
1485,FC(F)(F)c1cc(-c2ccc([*:1])cc2)cc(C(F)(F)F)c1
1486,c1ccc(-c2nc(-c3ccccc3)c([*:1])c(-c3ccccc3)n2)cc1
1487,CC(C)C[*:1]
1488,c1ccc2c([*:5])cccc2c1
1489,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)[*:2]
1490,COc1ccc(OC)c([*:2])c1
1491,O=c1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(N[C@@H]2CCCC[C@H]2[*:1])c1=O
1492,COCC[*:2]
1493,Cc1ccc(C(=O)c2ccc(C[*:2])cc2)cc1
1494,c1ccc2cc([*:1])ccc2c1
1495,O=C1N[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2/C1=N\[*:1]
1496,C=CCC1(CC=C)C(=O)N=C([*:2])NC1=O
1497,Oc1ccc(CC[*:2])cc1O
1498,O=C(N[*:1])c1c(Oc2ccccc2)cccc1Oc1ccccc1
1499,Clc1ccc(/C=N/c2ccccc2[*:2])cc1
1500,CC(C)[C@@H](P(=O)(Oc1ccccc1)Oc1ccccc1)[*:1]
1501,CC(CCCC[*:2])[*:1]
1502,COC(=O)[C@H](C(C)C)[*:2]
1503,Cc1ccccc1C(=O)[*:2]
1504,COC(=O)C[C@@H](C(=O)OC)[*:1]
1505,Cc1occc1C(=O)[*:2]
1506,Clc1cc(Cl)c([*:3])c(Cl)c1
1507,CCc1cccc(CC)c1[*:2]
1508,c1cc([*:6])ccc1C1CCCCC1
1509,c1ccc(SC[*:1])nc1
1510,OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[*:1]
1511,Cc1ccccc1[*:1]
1512,O=S(=O)(C(F)(F)F)[*:5]
1513,COC(c1ccccc1)(c1ccccc1)[*:1]
1514,Cc1cc(C)c(-c2cc(-c3c(C)cc(C)cc3C)cc([*:3])c2)c(C)c1
1515,O=[N+]([O-])[*:3]
1516,c1ccc(-c2cn(C[*:1])nn2)cc1
1517,C(C[C@@H](C[*:3])[*:5])C[*:6]
1518,CC(=O)CC(C)(C)[*:1]
1519,O=C(Nc1ccc(C[*:2])cc1)[C@@H]1CCc2nccc(=O)n21
1520,Brc1cccc([*:2])c1
1521,COc1cc(N[C@@H](C)CCC[*:2])c2ncccc2c1
1522,Cc1cc(C)c(C(=O)NC(=S)Nc2ccc([*:2])cc2)c(C)c1
1523,O=c1nc([*:1])[nH]c(=O)n1Cc1ccccc1
1524,Cc1cc(=O)nc([*:1])[nH]1
1525,c1c[nH]c([*:1])n1
1526,CC(=O)Nc1ccc([*:2])cc1
1527,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[*:1]
1528,Cc1ccc([*:2])o1
1529,COC(=O)C[C@@H](C(=O)OC)[*:2]
1530,CC(C)(C)NC(=S)NCc1ccccc1C[*:2]
1531,C[C@H]([C@@H]1C[C@H]([*:2])C1(C)C)[*:1]
1532,Oc1c(CN2CCCC2)cc([*:2])cc1CN1CCCC1
1533,Oc1ccc(CC[*:2])cc1
1534,CC(C)c1ccccc1N=P(c1ccccc1)(c1ccccc1)c1cccc2c1oc1c([*:4])cccc12
1535,CC(C)[C@@H]([C@H]1C[C@@H]([*:2])C1(C)C)[*:1]
1536,CN(Cc1ccccc1)[C@@H]1CCCC[C@H]1[*:2]
1537,O=C(c1cccs1)[*:1]
1538,CC(C)OP(=O)(OC(C)C)[C@H](C1(c2ccccc2)CC1)[*:2]
1539,OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[*:2]
1540,c1ccc(C[*:2])cc1
1541,FC(F)(F)c1cccc([*:2])c1
1542,O=C(c1cccs1)[*:2]
1543,CCOC(=O)c1ccccc1/N=N/c1ccccc1[*:1]
1544,O=[N+]([O-])c1ccc([*:2])c(Cl)c1
1545,Cc1ccc2ccccc2c1[*:1]
1546,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OCc1ccccc1)c1ccnc2ccc([*:2])cc12
1547,C(=C/c1nnc([*:2])s1)\c1ccccc1
1548,COC(=O)C1=C(C(=O)OC)[P@](=S)(C([Si](C)(C)C)[Si](C)(C)C)N=C1[*:1]
1549,CC(C)(C)c1cccc(C(C)(C)C)c1[*:1]
1550,COc1ccc(OC)c(CC[*:2])c1
1551,Ic1cccc([*:2])c1
1552,CC(C)(C)C(=O)Oc1cc(/C=N/[C@@H]2CCCC[C@H]2[*:1])c(O)c(C(C)(C)C)c1
1553,O=c1c(Nc2ccccc2)c(Nc2ccccc2[*:2])c1=O
1554,C1CSC([*:2])=N1
1555,C(CN1CCOCC1)C[*:2]
1556,CC(C)[C@H](C(=O)[*:2])c1ccc(Cl)cc1
1557,CCc1cccc(CC)c1[*:1]
1558,C1CN(CC[*:1])CCO1
1559,O=C(O)c1ccc([*:2])cc1
1560,O=C(c1cc(/N=N/c2cccc([*:2])c2)cc(C(=O)N2CCCC2)c1)N1CCCC1
1561,c1ccc(P(c2ccccc2)[C@@H]2CCCC[C@H]2[*:1])cc1
1562,C[*:5]
1563,FC(F)(F)c1cc(C[*:2])cc(C(F)(F)F)c1
1564,Cc1ccc(NC(=O)Nc2ccc([*:2])cc2)cc1Cl
1565,O=S(=O)(NC[*:1])C(F)(F)F
1566,CC[C@H]1CN2CCC1CC2[C@H](c1ccnc2ccc(OC)cc12)[*:2]
1567,CCc1cccc(CC)c1-c1cc2ccccc2c2c1OP(=O)([*:5])Oc1c(-c3c(CC)cccc3CC)cc3ccccc3c1-2
1568,O=C(Nc1cccnc1)Nc1ccccc1Oc1ccccc1[*:2]
1569,C1CC[C@@H]([*:4])[C@H]([*:2])C1
1570,Cc1cc(C)cc(-c2ccc3ccccc3c2[*:1])c1
1571,O=c1c2ccccc2[nH]n1/N=C/c1ccccc1[*:1]
1572,CC(C)(C)c1ccc([*:2])cc1
1573,c1ccc([*:4])cc1
1574,CN(C)c1ccccc1[*:1]
1575,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccc([*:1])cc2)cc1
1576,c1ccc(C(c2ccccc2)[*:1])cc1
1577,Cc1cnc([*:1])s1
1578,Cc1ccccc1C(=O)[*:1]
1579,Cc1ccc(S(=O)(=O)[*:1])cc1
1580,C(=C/c1nonc1[*:2])\c1ccccc1
1581,CN(Cc1ccccc1[*:1])C[*:2]
1582,O=C(NC(=O)[*:1])c1ccccc1
1583,C1CCC([*:1])CC1
1584,Cc1cc(P(C)(C)=Nc2ccc(C(C)C)cc2)c2[nH]c3c([*:4])cc(C)cc3c2c1
1585,c1ccc([*:2])[nH+]c1
1586,O=[N+]([O-])c1ccc([*:2])[n+]([O-])c1
1587,O=c1c(NCc2ccc(C[*:1])cc2)c(NCc2ccc(C[*:2])cc2)c1=O
1588,COCc1cccc([*:3])c1
1589,O=C(NC(=S)NCC[*:2])c1cccc2ccccc12
1590,COc1ccc(O)c([*:1])c1
1591,O=C(NC(=S)[*:1])c1ccccc1
1592,CN(C)c1ccc([*:1])cc1
1593,Oc1ccc([*:1])cc1
1594,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](OCc1ccccc1)c1ccnc2ccc([*:1])cc12
1595,CS(=O)(=O)NC(=O)[*:1]
1596,CCCNC(=O)[*:1]
1597,OB(O)c1ccccc1C#Cc1ccccc1[*:1]
1598,COc1ccc(C(=O)[*:2])cc1
1599,Fc1cc(F)c(F)c([*:2])c1F
1600,Brc1ccc(C[*:1])cc1
1601,CC(C)(C)C(=O)NC(=S)N[C@@H]1CCCC[C@H]1[*:2]
1602,c1ccc(-c2nc(-c3ccccc3)c([*:2])c(-c3ccccc3)n2)cc1
1603,CCCCNC(=O)c1cccc(C[*:1])n1
1604,CC(C)(C)OC[C@@](C)(O)[*:1]
1605,Cc1nn(-c2ccccc2)c([*:1])c1C(C[N+](=O)[O-])C[N+](=O)[O-]
1606,O=C(NNC(=O)[*:1])[C@@H]1CCCN1
1607,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@@H]([*:1])CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1608,C1=Cc2ccccc2C([*:2])c2ccccc21
1609,c1ccc2cc([*:3])ccc2c1
1610,I[*:3]
1611,CC(C)[C@H](C)[*:1]
1612,CC(C)(C)C(=O)Oc1cc(/C=N/[C@@H]2CCCC[C@H]2[*:2])c(O)c(C(C)(C)C)c1
1613,O=C(/C=C/c1ccccc1)NC(=S)[*:2]
1614,CCOC(=O)c1sc([*:2])nc1C(C)(C)C
1615,C=C(C)C(=O)OCC[*:2]
1616,[O-][n+]1c(-c2ccccc2)cc2c(c1[*:1])CCCC2
1617,CC1(C)[C@@H](C[*:2])C[C@H]1[*:1]
1618,CC[C@H](COC(=O)Nc1ccccc1)[*:2]
1619,C=C(c1ccccc1)[C@@H](P(=O)(OC(C)C)OC(C)C)[*:2]
1620,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]([*:2])[C@H]2CC1CCCCC1
1621,COc1ccc(COC[*:2])cc1
1622,c1cncc([*:2])c1
1623,OCC[C@@]1(c2cc3c(cc2C[*:5])OCO3)C=C[C@@H](O)C[C@H]1[*:6]
1624,CC(C)c1cc(C(C)C)c([*:1])c(C(C)C)c1
1625,FC(F)(F)c1cc(-c2ccc([*:3])cc2)cc(C(F)(F)F)c1
1626,Fc1cccc([*:1])c1
1627,c1cc(N=P(C2CCCC2)(C2CCCC2)C2CCCC2)c2c([*:1])cccc2c1
1628,CO[C@H](c1ccccc1)[C@H](C)[*:1]
1629,O=[N+]([O-])c1cnc([*:1])s1
1630,FC(F)(F)c1cc(C[*:1])cc(C(F)(F)F)c1
1631,Clc1ccc(COC[*:1])cn1
1632,Cc1cc(P2(=Nc3ccc(C(C)C)cc3)CCCC2)c2[nH]c3c([*:4])cc(C)cc3c2c1
1633,c1ccc2[nH]c([*:2])cc2c1
1634,ClCC[*:4]
1635,O=C(C1CCCCC1)[*:2]
1636,Nc1ccccc1[*:2]
1637,S=C(N(/C(=N/c1ccccc1)[*:1])c1ccccc1)[*:4]
1638,OC(c1ccccc1)(c1ccccc1)[C@H](c1ccccc1)[*:6]
1639,C#CC[*:1]
1640,c1ccc([*:1])c(-c2nc3ccccc3c3nc4ccccc4n23)c1
1641,Cc1cccc(NC(=O)[*:1])n1
1642,CN(C)c1nc(N(C)C)nc([*:1])n1
1643,Cc1ccc(S(=O)(=O)N[*:3])cc1
1644,O=S(=O)(O)C[*:2]
1645,Oc1cccc([*:2])c1
1646,S=C(N[C@@H]1CCCC[C@H]1[*:2])NC(c1ccccc1)(c1ccccc1)c1ccccc1
1647,N[C@H]1CCCC[C@@H]1[*:2]
1648,CC(C)c1cccc(C(C)C)c1Nc1ccccc1[*:3]
1649,O=P(c1ccccc1)(c1ccccc1)[*:5]
1650,c1cc(-c2nnc([*:2])s2)ccn1
1651,CC(C)(CCCC(C)(C)[*:2])[*:1]
1652,C1CCN([C@@H]2CCCC[C@H]2[*:2])CC1
1653,Fc1cc(F)c([*:1])c(F)c1
1654,C/C(=N\c1c(C(C)C)cccc1C(C)C)c1cccc([*:1])n1
1655,O=C(NS(=O)(=O)c1ccccc1)[*:1]
1656,O=C(NS(=O)(=O)c1ccc(Cl)cc1)[*:1]
1657,c1nc(CCC[*:2])c[nH]1
1658,c1ccc(C2=NC3(CCCCC3)N=C2[*:1])cc1
1659,c1ccc2c(C[*:1])c3ccccc3cc2c1
1660,O=C(c1ccccn1)[*:2]
1661,Cc1ccc(S(=O)(=O)NC(=O)[*:2])cc1
1662,C[C@@H](C(=O)O)[*:1]
1663,Clc1ccc([*:1])cc1Cl
1664,CC[C@H](C)[C@@H](C(=O)OC)[*:2]
1665,Cc1nn(C)cc1C(=O)[*:1]
1666,Clc1ccc(NC[*:1])cc1
1667,O=P(C[*:1])(c1ccccc1)c1ccccc1
1668,S=C(NCCCC[*:2])Nc1ccccc1
1669,O=C(Nc1ccccc1)N1CCC(=C(c2ccc(Cl)cc2CC[*:2])[*:1])CC1
1670,COC(=O)c1ccc(C[*:1])cc1
1671,c1ccc(CNc2ccccc2[*:1])cc1
1672,COC[C@@H]1O[C@@H](C(=O)OC)C[C@@H]1[*:2]
1673,COc1ccc(C[*:6])cc1
1674,CCOc1ccc(C(=O)[*:2])cc1Cl
1675,O=C(O)CCC[*:2]
1676,c1ccc([*:3])c(-c2ccc3ccccc3c2)c1
1677,NC(=O)[C@H](Cc1ccccc1)[*:2]
1678,CC(C)NC(=S)Nc1ccccc1[*:2]
1679,CC(C)(O)/C(Br)=C(\Br)[*:2]
1680,Oc1ccc2ccccc2c1-c1c(O)c(COC[*:1])cc2ccccc12
1681,c1csc([*:1])n1
1682,c1ccc(-c2csc([*:2])n2)cc1
1683,CCCCNC(=O)Nc1ccc2cc3ccccc3cc2c1[*:2]
1684,C[C@@H](O[Si](C)(C)C)[C@@H](CP(c1ccccc1)c1ccccc1)[*:2]
1685,CCOC(=O)[C@@H](O)[C@H](NC(=O)OCc1ccccc1)[*:1]
1686,Clc1ccc([*:2])cc1
1687,C=C(C(=O)OC)[C@H]1OC([*:1])=C[C@@H]1c1ccccc1C
1688,COc1ccc(C(=O)O[C@@H](C[*:1])C[*:2])cc1OC
1689,CC(C)(C)Sc1ccccc1[*:2]
1690,ClCC[*:1]
1691,CC(C)c1cc(C(C)C)c([*:3])c(C(C)C)c1
1692,CC(C)[C@@H](CC/N=C(/NCC[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C)N1CCCCC1)[*:2]
1693,c1csc([*:1])c1
1694,c1cc([*:1])ccc1C1CCCCC1
1695,CCOC(=O)c1ccc([*:1])nc1OC
1696,CCN(CC)CCNC1=C([*:2])CCC1
1697,COc1ccc(OC)c(CC[*:1])c1
1698,O=C(NCCN1C(=O)c2cccc3cccc(c23)C1=O)c1ccccc1[*:2]
1699,CN(C)CCNC[*:1]
1700,O=C(O)CNC(=O)C[*:2]
1701,CC(=O)Nc1ccnc([*:2])n1
1702,Fc1cc(F)c([*:2])c(Br)c1
1703,Cc1csc(=S)n1-c1ccccc1[*:2]
1704,O=P(c1ccccc1)(c1ccccc1)[*:1]
1705,Oc1ccc([*:2])cc1
1706,O=C(NC[C@]12c3ccccc3[C@H](c3ccccc31)[C@@]1(C[*:2])c3ccccc3[C@@H]2c2ccccc21)Nc1ccc(C(F)(F)F)cc1
1707,N#C[*:1]
1708,OCC(CO)[*:2]
1709,COc1cc(Cl)nc([*:2])n1
1710,Cc1cc(P(=Nc2ccccc2)(c2ccccc2)c2ccccc2)c2[nH]c3c([*:4])cc(C)cc3c2c1
1711,C[Si](c1ccccc1)(c1ccccc1)[*:3]
1712,Clc1cc(Cl)c([*:1])c(Cl)c1
1713,Cc1ccc(C[*:2])cc1
1714,CC(C)[C@@H](C(=O)NC(=S)[*:2])c1ccc(Cl)cc1
1715,CC[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@H](c1ccnc2ccc(OC)cc12)[*:2]
1716,COc1ccc(/C(=N\c2c(C(C)C)cccc2C(C)C)[*:2])cc1
1717,c1ccc2c(c1)cc([*:2])c1ccccc12
1718,O=C(N[*:1])[C@H]1CC[C@H]1c1ccccc1
1719,C1[C@H]2C[C@H]3C[C@@H]1C[C@@]([*:1])(C2)C3
1720,O=C(O)CCC[*:1]
1721,CC(C)c1cccc(C(C)C)c1NC1=C([*:2])CCC1
1722,Brc1ccc([*:1])cc1
1723,NC(=S)[*:2]
1724,O=C(NC(=S)NCC[*:2])c1ccccc1
1725,F[*:2]
1726,O=C(Nc1ccccc1[*:2])c1ccccc1
1727,Ic1ccc(-c2ccc([*:1])cc2)cc1
1728,O=C(CS)[*:1]
1729,CC(C)COc1cc(C(=O)NCc2c(F)c(F)c(F)c(F)c2F)nc2c([*:1])cccc12
1730,c1ccc(N(CC[*:5])CC[*:6])cc1
1731,C([*:1])[*:5]
1732,O=C(OCC(Cl)(Cl)Cl)[*:1]
1733,O=C(NC(=S)Nc1ccccc1)c1ccc(C(=O)[*:2])cc1
1734,O=C(c1ccc(Cl)cc1Cl)[*:1]
1735,O=C(c1cccc([N+](=O)[O-])c1)[*:2]
1736,CCN(CC[*:1])c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
1737,Cc1ccc(NC(=O)n2nc([*:2])cc2C)cc1
1738,O[C@H](C[C@](O)(C[C@H](c1ccccc1)[*:1])c1ccccc1)c1ccccc1
1739,CS(=O)(=O)Nc1ccc([*:2])cc1Oc1ccccc1
1740,c1ccc(C[*:3])cc1
1741,O[C@@H](C(F)(F)F)[*:1]
1742,Fc1cccc([*:2])c1F
1743,CC(C)COc1cc(C(=O)Nc2ccccc2-c2c(F)c(F)c(F)c(F)c2F)nc2c([*:2])cccc12
1744,C[*:1]
1745,OCCC[*:1]
1746,Clc1ccc([*:2])c(Cl)c1
1747,CC(C)(C)OC(=O)[*:2]
1748,[N-]=[N+]=NC[*:1]
1749,C1CCN([C@@H]2CCCC[C@H]2[*:1])CC1
1750,CC1(C)C[C@@H]([*:2])C[C@@](C)(CNC(=S)Nc2ccccc2)C1
1751,C[C@@H](O)C[*:2]
1752,COc1ccccc1[*:5]
1753,[O-][n+]1c2c(cc3ccccc31)[C@@H](Br)[C@H]([*:1])C[C@@H]2[C@H](Br)[*:2]
1754,C(CC[*:2])C[*:1]
1755,O=C(Nc1ccc(Oc2ccc([*:2])cc2)cc1)Nc1cccnc1
1756,CO[*:3]
1757,O=c1oc2cc(O)ccc2cc1[*:2]
1758,c1cc2ccc3ccc([*:1])c4ccc(c1)c2c34
1759,Cc1cccc([*:1])c1
1760,CCOC(=O)/C(=C\c1ccc(C)cc1)[*:1]
1761,Brc1ccc([*:1])nc1
1762,CC[C@H](c1ccc(C)o1)[*:2]
1763,FC(F)(F)c1cc(NC(=S)N[C@@H](C[*:1])c2ccccc2)cc(C(F)(F)F)c1
1764,c1cc(-c2ccc3ccccc3c2)cc([*:1])c1
1765,c1cc([*:1])c2ccncc2c1
1766,Cc1ccc(N=P(c2ccccc2)(c2ccccc2)C(C)[*:4])cc1
1767,COC(=O)CC[C@@H](C(=O)OC)[*:2]
